"utm10","Mmo2003","Mmo_P","Mmo_F","Mmo2015"
"WL88",0,0.00894345470133774,0.215865833761887,0
"WL89",0,0.00619696383138152,0.159822012767928,0
"WL90",0,0.000262864738102388,0.00795725994173413,0
"WL91",0,0.000340073389011502,0.0102712478316747,0
"WL92",0,0.000662887625884603,0.0198341734863887,0
"WL93",0,0.00139043716945789,0.0407451847251038,0
"WL94",0,0.00289871672765599,0.0814611757161773,0
"WL95",0,0.00517868007038219,0.13704108063739,0
"WL96",0,0.00842791300157823,0.205900472622911,0
"WL97",0,0.0116260862368233,0.264077321735497,0
"WL98",0,0.0106701840262504,0.247563803348856,0
"WL99",0,0.00834851052118284,0.204344013802646,0
"WM00",0,0.000443771864129404,0.0133627759159096,0
"WM01",0,0.000576794700570236,0.0173013051752797,0
"WM02",0,0.000739159224332293,0.022067576103648,0
"WM03",0,0.00110803741508645,0.0327317695909632,0
"WM04",0,0.00101365679656904,0.0300247026078053,0
"WM05",0,0.00121747921829049,0.0358526045267853,0
"WM06",0,0.0021658694430874,0.0621034212446661,0
"WM07",0,0.00206409139356801,0.0593526049860728,0
"WM08",0,0.00604571639897829,0.156511782114425,0
"WM09",0,0.0169282653887671,0.344394648459087,0
"WM10",0,0.000590596868332851,0.0177082185700043,0
"WM11",0,0.00055182132432892,0.0165642150524692,0
"WM12",0,0.000578513540705801,0.0173519975206136,0
"WM13",0,0.000920053825672785,0.0273254425690574,0
"WM14",0,0.00107475212342382,0.0317787341442991,0
"WM15",0,0.00213966360682679,0.0613966259891446,0
"WM16",0,0.00362908260476069,0.100001031053141,0
"WM17",0,0.00364846665282866,0.100483254986439,0
"WM18",0,0.0139231874309972,0.301060686167307,0
"WM19",0,0.0405216651136808,0.563006688876416,0
"WM20",0,0.000817101006646715,0.0243397448713999,0
"WM21",0,0.000719244518750755,0.021485378628187,0
"WM22",0,0.000739918237659086,0.0220897522710769,0
"WM23",0,0.00130500298705953,0.0383344591802025,0
"WM24",0,0.00109414294700365,0.0323341590985755,0
"WM25",0,0.00246281415850016,0.0700410999058966,0
"WM26",0,0.00617383475230179,0.159317423981188,0
"WM27",0,0.0107148519397685,0.248351219595211,0
"WM28",0,0.019275689057326,0.374837236839225,0
"WM29",0,0.0550913396384311,0.640107520675823,0
"WM30",0,0.00115699806386894,0.0341303373687627,0
"WM31",0,0.0011708992197278,0.0345267139032569,0
"WM32",0,0.0009689959559273,0.0287386112226958,0
"WM33",0,0.00128262797887289,0.0377011607733437,0
"WM34",0,0.00174285749881943,0.0505673583637196,0
"WM35",0,0.00351434177836528,0.0971363471037431,0
"WM36",0,0.010671136404449,0.247580608560317,0
"WM37",0,0.0184471061978314,0.364403581302589,0
"WM38",0,0.0224713963864999,0.41220492930137,0
"WM39",0,0.0693348774827717,0.694443293886326,0
"WM40",0,0.00164632485600378,0.0478963059344393,0
"WM41",0,0.00160908373586649,0.0468619633637729,0
"WM42",1,0.00145375046875498,0.0425241992308523,1
"WM43",0,0.00188969729573048,0.0546027709950881,0
"WM44",0,0.00311837021764698,0.0871138767623401,0
"WM45",0,0.00426916430806977,0.11566556991721,0
"WM46",0,0.00775853628297886,0.192593390666512,0
"WM47",0,0.0203136149318526,0.38745692764405,0
"WM48",0,0.0264583759469088,0.453276415095351,0
"WM49",0,0.0912282545998987,0.753839790610545,0
"WM50",0,0.00311692259299265,0.0870768423346058,0
"WM51",0,0.00285181081699621,0.0802453123476413,0
"WM52",0,0.00215587288527782,0.0618339262199914,0
"WM53",0,0.00267786729013968,0.0757092356637027,0
"WM54",0,0.00316195431850851,0.0882275290884728,0
"WM55",0,0.00560177217383027,0.146649101138974,0
"WM56",0,0.00856403597864324,0.208555229066863,0
"WM57",0,0.0215459511498511,0.401826768770561,0
"WM58",0,0.0346687261351788,0.522807478707559,0
"WM59",0,0.087627242053608,0.74554090072464,0
"WM60",0,0.00391707992211158,0.107114742185389,0
"WM61",0,0.00333616169324335,0.0926528000050014,0
"WM62",0,0.00230157642114441,0.0657471879160748,0
"WM63",0,0.00284932018773564,0.0801806651370628,0
"WM64",0,0.00456884595552989,0.122820389372167,0
"WM65",0,0.00770587080569407,0.191528237550999,0
"WM66",0,0.0111045650654211,0.255154851007623,0
"WM67",0,0.0172195946014765,0.348324740443425,0
"WM68",0,0.0407930918664897,0.564718032812666,0
"WM69",0,0.0752400160734997,0.712810959505792,0
"WM70",0,0.0038174364818471,0.10466578171806,0
"WM71",0,0.0032419428224624,0.0902645779646879,0
"WM72",0,0.00289523240560222,0.0813709640794111,0
"WM73",0,0.00414421009168075,0.112649015736328,0
"WM74",0,0.00610090629612029,0.157722580167306,0
"WM75",0,0.00988096437706373,0.233386215741239,0
"WM76",0,0.0170634145886246,0.346223427636,0
"WM77",0,0.0325226836455956,0.506292769935328,0
"WM78",0,0.0559088268379547,0.643692295115604,0
"WM79",0,0.0589602156470292,0.656515444742542,0
"WM80",0,0.00462014586518983,0.124033998846627,0
"WM81",0,0.00364739870574045,0.100456700245815,0
"WM82",0,0.00292921262039864,0.0822500079446737,0
"WM83",0,0.00726876019078835,0.182582530578632,0
"WM84",0,0.00910596754787225,0.21895764994141,0
"WM85",0,0.0164068255325904,0.337246647773864,0
"WM86",0,0.024052757305549,0.42917147563018,0
"WM87",0,0.0445371116918548,0.58711545204743,0
"WM88",0,0.0618048141645246,0.66773306636686,0
"WM89",0,0.0363978088926129,0.535379927533436,0
"WM90",0,0.00592075168422361,0.153757804941027,0
"WM91",0,0.0034953459199335,0.0966603893359695,0
"WM92",0,0.00203577621850543,0.0585845426563202,0
"WM93",0,0.00708600638610175,0.17878579695169,0
"WM94",0,0.016356494368826,0.336548847271158,0
"WM95",0,0.0248643122215141,0.43752409640604,0
"WM96",0,0.0473834703602133,0.602762181085833,0
"WM97",0,0.0613478953567971,0.665976388529416,0
"WM98",0,0.0376825378729333,0.544328057567663,0
"WM99",0,0.0260969218679973,0.449777968027839,0
"WN00",0,0.0335241370211113,0.514130223094221,0
"WN01",0,0.0294955570111418,0.481096575626725,0
"WN02",0,0.0285350591511537,0.472591223751581,0
"WN03",0,0.0196927882186041,0.379967321287832,0
"WN04",0,0.0119799979410107,0.270016682294102,0
"WN05",0,0.0207564019243334,0.392694709329026,0
"WN06",0,0.0247152958780954,0.436007740458715,0
"WN07",0,0.041394605619949,0.568466598644477,0
"WN08",0,0.069260060196039,0.694197086964956,0
"WN09",0,0.139790860212195,0.832143923800131,1
"WN10",0,0.0497279424591057,0.614849951340605,0
"WN11",0,0.03557073013035,0.529444193019502,0
"WN12",0,0.0197056910272764,0.380124745349197,0
"WN13",0,0.0240806886069705,0.429462833786663,0
"WN14",0,0.0221625838821936,0.408779929779787,0
"WN15",0,0.0261889191196659,0.450672385892951,0
"WN16",0,0.0111478041794393,0.255902465215843,0
"WN17",0,0.0321591312108335,0.503388780861629,0
"WN18",0,0.0817180237772156,0.730802249939312,0
"WN19",0,0.103283982759373,0.778452277654502,0
"WN20",0,0.0694788093944555,0.694915939226173,0
"WN21",0,0.0230702664771191,0.418741079850625,0
"WN22",0,0.0172087465131789,0.348179200720882,0
"WN23",0,0.0215900473829978,0.402329129767794,0
"WN24",0,0.0405501548456032,0.563186902661693,0
"WN25",0,0.0369899881796939,0.539544751808602,0
"WN26",0,0.0235752308502022,0.424146468715811,0
"WN27",0,0.0183779549602356,0.363517861686793,0
"WN28",0,0.06544723421418,0.681158894556266,0
"WN29",0,0.0700343402765773,0.696727920185529,0
"WN30",0,0.0782879932646111,0.721534900677834,0
"WN31",0,0.0228667065010378,0.416534871914351,0
"WN32",0,0.0144308786069006,0.3087600831697,0
"WN33",0,0.0144921680735544,0.309678638771998,0
"WN34",0,0.0334731536239119,0.513736852643537,0
"WN35",0,0.022603440787144,0.413657988528739,0
"WN36",0,0.0141925422277381,0.305165837345834,0
"WN37",0,0.0228667050254637,0.416534855864542,0
"WN38",0,0.0370297731691974,0.539822068146135,0
"WN39",0,0.0316262531882375,0.499074011457535,0
"WN40",1,0.0891773147494629,0.74917272905038,1
"WN41",0,0.0292949537116617,0.479341566596195,0
"WN42",0,0.0140026967033694,0.302277265134464,0
"WN43",0,0.0144424319675063,0.308933413515131,0
"WN44",0,0.024905063784485,0.437937436519963,0
"WN45",0,0.0120081858371808,0.270485794705317,0
"WN46",0,0.00876900306683093,0.21252066577542,0
"WN47",0,0.0186591282709543,0.36710472340702,0
"WN48",0,0.0278709413323625,0.466555669097785,0
"WN49",0,0.0440744907051991,0.584464444701249,0
"WN50",0,0.0820831591273984,0.731756499067511,0
"WN51",0,0.0293617186253332,0.479926905698691,0
"WN52",0,0.00880129106212883,0.213141860474573,0
"WN53",0,0.0115731096087274,0.263180309120517,0
"WN54",0,0.0174303445196098,0.351139987266293,0
"WN55",0,0.00721118938198137,0.181390132373532,0
"WN56",0,0.0109592644497067,0.252632009048997,0
"WN57",0,0.011375846035776,0.259821731928331,0
"WN58",0,0.0231936957537359,0.420071158724342,0
"WN59",0,0.0592941738500928,0.65786788474678,0
"WN60",0,0.0557275092280873,0.642902840852201,0
"WN61",0,0.0284542136949524,0.471863367677675,0
"WN62",0,0.011655755164846,0.26457877140107,0
"WN63",0,0.00815287456502187,0.200484043218729,0
"WN64",0,0.0136106687828655,0.296239344246857,0
"WN65",0,0.0102100604780937,0.239359797962849,0
"WN66",0,0.0166663192542121,0.340822269343874,0
"WN67",0,0.0150944141797146,0.318582341897713,0
"WN68",0,0.0269026569544548,0.457519536937286,0
"WN69",0,0.0725270651330673,0.704625575231184,0
"WN70",0,0.036312213518637,0.534772119386886,0
"WN71",0,0.016775378042735,0.342314083529567,0
"WN72",0,0.00851225616127983,0.207547394936345,0
"WN73",0,0.0061351691040937,0.15847258388673,0
"WN74",0,0.0114169594728197,0.260524134998329,0
"WN75",0,0.0131326182733611,0.288740290419602,0
"WN76",0,0.00800803519781442,0.197603086288883,0
"WN77",0,0.0184945386035609,0.365009764462608,0
"WN78",0,0.0402251088950509,0.561122574926519,0
"WN79",0,0.0700091064548244,0.696646034840453,0
"WN80",0,0.0236185075176756,0.424605307399267,0
"WN81",0,0.0147116506855382,0.312949059285925,0
"WN82",0,0.00891002014658888,0.215226827366036,0
"WN83",0,0.00907945898919615,0.218454919315823,0
"WN84",0,0.0115743997195953,0.263202178411751,0
"WN85",0,0.00978250813251045,0.231581593521221,0
"WN86",0,0.0126798252722479,0.281495475935936,0
"WN87",0,0.0180329492138648,0.359063628981874,0
"WN88",0,0.0287718964360945,0.474712672926361,0
"WN89",0,0.0776444975331764,0.719732788582317,0
"WN90",0,0.0217134696429009,0.403730966894444,0
"WN91",0,0.0199811596989114,0.383467681718156,0
"WN92",0,0.0134337242162445,0.293481321231278,0
"WN93",0,0.00899962061722916,0.216937042983312,0
"WN94",0,0.0124075746362239,0.277071173102374,0
"WN95",0,0.0159075156682047,0.330261711624302,0
"WN96",0,0.0167883153805534,0.342490627254958,0
"WN97",0,0.0120852111796179,0.271764742783997,0
"WN98",0,0.0206493530958792,0.391436210574235,0
"WN99",0,0.0397463624376068,0.558048925584561,0
"WP00",0,0.106569470014745,0.78442719615126,0
"WP10",0,0.0509582075453035,0.620925790276436,0
"WP20",0,0.047020229899377,0.600826690059319,0
"WP21",0,0.0478714304261935,0.605335160149966,0
"WP30",0,0.0388363600074842,0.55209496367023,0
"WP40",0,0.0529801403751729,0.63053756279,0
"WP90",0,0.0484890232453298,0.608547980693961,0
"XF09",0,0.0449597949736279,0.589510405243425,0
"XG00",0,0.0170000083357876,0.345366651802883,0
"XG01",1,0.0428847793723669,0.577500189320739,1
"XG02",0,0.0359496900569999,0.532181342633864,0
"XG03",0,0.015772838819613,0.328353642380636,0
"XG04",0,0.0189191812968163,0.3703881600095,0
"XG05",0,0.016097530830125,0.332936314896799,0
"XG06",0,0.015205764238697,0.320204632275538,0
"XG07",0,0.0105189051418653,0.244885258036121,0
"XG08",0,0.00868266492143536,0.210854961920948,0
"XG09",0,0.00577022543693302,0.15041745957791,0
"XG12",0,0.0101777899363088,0.238777985128673,0
"XG13",0,0.0151504983910143,0.319400369379926,0
"XG14",0,0.0179443399270767,0.357910059760543,0
"XG15",0,0.0235382897319081,0.423754255292414,0
"XG16",1,0.0278593999001311,0.466449631987909,1
"XG17",0,0.0171470988769866,0.347350951185825,0
"XG18",0,0.016352843755696,0.336498180122102,1
"XG19",0,0.00508553651419251,0.134897863625228,0
"XG23",0,0.0394538363339545,0.556151099458247,0
"XG24",0,0.0277857783664497,0.465772298899709,0
"XG25",0,0.0190834394927281,0.372445476951011,0
"XG26",0,0.0208638634368457,0.393953110387353,0
"XG27",0,0.0282599564688343,0.470106717956288,0
"XG28",0,0.0151099155326366,0.318808627236103,0
"XG29",0,0.00538617847410219,0.141779037267467,0
"XG34",0,0.0280197788147929,0.467919573729861,0
"XG35",0,0.0159945271499313,0.331488991129004,0
"XG36",0,0.01541870458699,0.323286617144232,0
"XG37",0,0.0467148455230545,0.599185981833549,0
"XG38",0,0.0487133981383238,0.609703318877389,0
"XG39",0,0.0288406072771352,0.475325146474585,0
"XG45",0,0.0171589468426543,0.347510286487937,0
"XG46",0,0.0234057813131267,0.422343218405957,0
"XG47",0,0.0490829056862746,0.611592347638776,0
"XG48",0,0.0572321768357533,0.649359000017721,0
"XG49",0,0.0685049934381654,0.691692193479599,0
"XG55",0,0.0290769756862622,0.477421875215068,0
"XG56",1,0.0196275313659766,0.379169975386863,1
"XG57",0,0.0516024699237098,0.624037808170707,0
"XG58",0,0.0496552735217606,0.614485468534557,0
"XG59",0,0.0595015361301151,0.658702778257357,0
"XG65",0,0.0171981244394936,0.348036633358959,0
"XG66",0,0.0298098842291304,0.483824286740465,1
"XG67",0,0.0763013938161791,0.715903610347733,0
"XG68",0,0.125280996096158,0.813752990913041,0
"XG69",0,0.117463256295667,0.802382444408224,0
"XG76",1,0.0734425401872559,0.707433958467758,1
"XG77",0,0.132665546917146,0.823513157255835,1
"XG78",0,0.152319842513708,0.845718242027355,0
"XG79",0,0.139665745662772,0.831998487283987,0
"XG85",0,0.0441263841828117,0.584763381060793,0
"XG86",0,0.066287224028275,0.684116530744804,1
"XG87",0,0.127173704188136,0.816339881598351,0
"XG88",0,0.145061307379313,0.838085714216235,0
"XG89",0,0.144384530427608,0.837342390193201,0
"XG96",0,0.0665667056240528,0.685089630003218,1
"XG97",1,0.129074297962053,0.818877085011732,1
"XG98",0,0.157995442000731,0.851283998682295,1
"XG99",1,0.131062904243289,0.82146919001766,1
"XH00",0,0.00314361477373418,0.0877592400903979,0
"XH01",0,0.00352665015707309,0.0974444862377964,0
"XH02",0,0.00595623244758974,0.154541487303746,0
"XH03",0,0.00812676384622662,0.199966150184092,0
"XH04",0,0.00940837136264991,0.224649126056413,0
"XH05",0,0.0143338396156165,0.307300968637575,0
"XH06",0,0.0187137548854881,0.367797133926644,0
"XH07",0,0.0265851551130067,0.454493580865937,0
"XH08",0,0.0302341487179612,0.487463620348791,0
"XH09",0,0.0438469648044914,0.583149053233885,0
"XH10",0,0.00484849534417651,0.129397100008302,0
"XH11",0,0.00876797787713719,0.212500926559157,0
"XH12",0,0.0133672404228625,0.292439704970025,0
"XH13",0,0.0159070144838045,0.330254630095984,0
"XH14",0,0.0187351601141162,0.368068060337385,0
"XH15",0,0.023461591215642,0.422938313756371,0
"XH16",0,0.0400470771599959,0.55998422377822,0
"XH17",0,0.0389668396500687,0.552957799506702,0
"XH18",0,0.045782547309368,0.594099306520458,0
"XH19",0,0.051717004054366,0.624586145320523,0
"XH20",0,0.0191383030052427,0.373129797391388,0
"XH21",0,0.0190226550791349,0.371685647213871,0
"XH22",0,0.0305361529778854,0.490025004971254,0
"XH23",0,0.0357107986707177,0.530459351634594,0
"XH24",0,0.040368266228302,0.562033976830337,0
"XH25",0,0.0384170865352839,0.549301312299358,0
"XH26",0,0.0386162427411263,0.550632333871113,0
"XH27",0,0.0318091099076975,0.500562509553964,0
"XH28",0,0.0349890486158707,0.525184232615823,0
"XH29",0,0.0391622624454692,0.554244326351935,0
"XH30",0,0.0427803015827568,0.576878280640968,0
"XH31",0,0.0391929881326804,0.554445976847347,0
"XH32",0,0.0297716293513256,0.483493752996049,0
"XH33",0,0.0576973045534998,0.651311826269172,0
"XH34",0,0.0589435211879079,0.656447581351244,0
"XH35",0,0.0305973606918912,0.490541201343642,0
"XH36",0,0.0243458830071484,0.432215217000116,0
"XH37",0,0.0225473940899938,0.413042063068167,0
"XH38",0,0.0222667860988899,0.409939833813857,0
"XH39",0,0.0359214886369933,0.531978672986502,0
"XH40",0,0.0889852225076519,0.748727629958223,0
"XH41",0,0.0910397032152555,0.753417124510524,0
"XH42",0,0.0759665101994089,0.714934276738246,0
"XH43",0,0.0805177225796306,0.727622446967078,0
"XH44",0,0.045984467646277,0.595211069827925,0
"XH45",0,0.0245681389694621,0.434502719232166,0
"XH46",0,0.0166763462666303,0.340959697369668,0
"XH47",0,0.0142069211344166,0.305383688967039,0
"XH48",0,0.0205979459984857,0.390830095535788,0
"XH49",0,0.0383225133114707,0.548666679736126,0
"XH50",0,0.159400936844835,0.852611799657005,0
"XH51",0,0.170229134030605,0.86222832915636,1
"XH52",0,0.136999276807219,0.828848279078274,0
"XH53",0,0.0480396481564818,0.60621505648794,0
"XH54",0,0.047933757872225,0.605661598167986,0
"XH55",0,0.0187446219828175,0.368187749170612,1
"XH56",0,0.0137763752841621,0.298803633870397,0
"XH57",0,0.0134201425188604,0.293268771713335,0
"XH58",0,0.0207374701289961,0.392472500360633,0
"XH59",0,0.0376199850094939,0.543899823300894,0
"XH60",0,0.167992195822586,0.860326244705281,1
"XH61",0,0.178512869462947,0.868923163054227,0
"XH62",0,0.145969266275506,0.839074165588483,0
"XH63",0,0.0604758119960092,0.662576343046849,0
"XH64",0,0.0424872761547666,0.575124956049859,0
"XH65",0,0.0239413428898637,0.428006484672285,0
"XH66",0,0.0250039695071912,0.438938251155684,0
"XH67",0,0.0319902387411047,0.502028796220423,1
"XH68",0,0.0303048718008333,0.488065604066268,0
"XH69",0,0.0436515795658119,0.582013315406035,0
"XH70",0,0.0905106009801789,0.752224220607453,0
"XH71",0,0.14460761537733,0.83758803372315,0
"XH72",0,0.170085986163487,0.862107858938336,0
"XH73",0,0.0814954082121857,0.730217500263795,0
"XH74",0,0.0518256805388176,0.625105083867568,0
"XH75",0,0.059630379401829,0.659219669282156,0
"XH76",0,0.0365885708226773,0.536729206279669,0
"XH77",0,0.0596624373327429,0.659348057496346,0
"XH78",0,0.0634491877689703,0.673918580215144,0
"XH79",0,0.0590588055638069,0.656915718136335,0
"XH80",0,0.097165986913694,0.766527913010793,0
"XH81",0,0.146396886989114,0.839536247122699,1
"XH82",0,0.187196580193378,0.875402647951379,0
"XH83",0,0.132007725159674,0.822678967184579,0
"XH84",0,0.107537943496861,0.786135466403229,0
"XH85",0,0.104734681699106,0.781125406562359,0
"XH86",0,0.0982404556124802,0.768702057972001,0
"XH87",0,0.108663635717299,0.788091882806245,0
"XH88",1,0.0880848471426733,0.746622674606859,1
"XH89",0,0.0756238175164811,0.713936202311502,0
"XH90",1,0.0941348509094297,0.760197840730673,1
"XH91",0,0.127854179783929,0.817255137043412,1
"XH92",0,0.22813920787293,0.900166718068998,0
"XH93",0,0.252147770853076,0.911390831739412,0
"XH94",0,0.213292895939709,0.89213498752913,0
"XH95",0,0.167363117463903,0.859783717383531,0
"XH96",0,0.121092361465313,0.80780346735324,0
"XH97",0,0.0786864431236187,0.722640433262864,0
"XH98",1,0.0762665431525977,0.715803008505073,1
"XH99",0,0.0719562287457149,0.702849843107746,0
"XJ00",0,0.0585669099448681,0.654910134884234,0
"XJ01",0,0.0688328024295436,0.692784205397118,0
"XJ02",0,0.0548068860212507,0.638844662599667,0
"XJ03",0,0.0300454071508166,0.48585056235143,0
"XJ04",0,0.0193862600150148,0.376205021683232,0
"XJ05",0,0.0187588413928132,0.368367538084722,0
"XJ06",0,0.0244643327885518,0.433436494146142,0
"XJ07",0,0.0258196283486824,0.447065385150082,0
"XJ08",0,0.0141221256563238,0.304097087344655,0
"XJ09",0,0.00750455869961243,0.18743174364853,0
"XJ10",0,0.0518792553914023,0.62536042395715,0
"XJ11",0,0.0471565918408177,0.601555315193485,0
"XJ12",0,0.0347420140102023,0.523353223115066,0
"XJ13",0,0.0226848744535006,0.414550729566019,0
"XJ14",0,0.0166688219689815,0.340856576106522,0
"XJ15",0,0.0211932020669297,0.39777916598018,0
"XJ16",0,0.0272876828037347,0.461146894207268,0
"XJ17",0,0.028093671552696,0.468594272765275,0
"XJ18",0,0.0140820939186635,0.303488105403564,0
"XJ19",0,0.00627084977311934,0.161430030093146,0
"XJ20",0,0.0546096453821016,0.637964228486597,0
"XJ21",0,0.0475894165943602,0.60385187963428,0
"XJ22",0,0.0302180888954851,0.487326736630199,0
"XJ23",0,0.0189274583470691,0.370492135358757,0
"XJ24",0,0.0144012927143426,0.308315840002668,0
"XJ25",0,0.0189116657587963,0.37029372245252,0
"XJ26",0,0.0214423923356554,0.400643839333855,0
"XJ27",0,0.0216108728424587,0.402566103776753,0
"XJ28",0,0.0130305688021867,0.287119675797174,0
"XJ29",0,0.00718601892448653,0.180867755425917,0
"XJ30",0,0.0591614254487641,0.657331452234409,0
"XJ31",0,0.0424199064185324,0.574719943875574,0
"XJ32",0,0.0258653835788339,0.447514713212537,0
"XJ33",0,0.0154896547402165,0.324307608162628,0
"XJ34",0,0.0139575503356453,0.301586972345572,0
"XJ35",0,0.0150018976160825,0.31722882177328,0
"XJ36",0,0.0193475213857293,0.375726463662556,0
"XJ37",0,0.0245279490601233,0.434090365886973,0
"XJ38",0,0.0169902420682428,0.345234495510643,0
"XJ39",0,0.0072935401615884,0.183094743481143,0
"XJ40",0,0.0589817423455004,0.656602915294285,0
"XJ41",0,0.0417331363221654,0.570550059479279,0
"XJ42",1,0.0246456643363059,0.435296539346286,1
"XJ43",0,0.0129839431551269,0.286376880497537,0
"XJ44",0,0.0122269234392815,0.274106608294779,0
"XJ45",0,0.0134354578684207,0.293508443591491,0
"XJ46",1,0.0207393124314034,0.392494130859522,1
"XJ47",1,0.0281929702621342,0.469498419099492,1
"XJ48",0,0.019821679526535,0.381536497264568,0
"XJ49",0,0.0107716409182645,0.2493500346744,0
"XJ50",0,0.0547392656122151,0.638543263019755,0
"XJ51",0,0.0396752921072137,0.557589229493547,0
"XJ52",0,0.0201919371169553,0.3860025634771,0
"XJ53",0,0.011169045975599,0.256269215180476,0
"XJ54",0,0.0115511599101425,0.262808038912654,0
"XJ55",0,0.0159389881756162,0.330706119800646,0
"XJ56",1,0.026097510327352,0.449783697879011,1
"XJ57",1,0.0366993762793789,0.537509596493361,1
"XJ58",0,0.0295344218449485,0.481435306893952,0
"XJ59",0,0.0132094469046327,0.289955747415164,0
"XJ60",0,0.0624542742855474,0.670201318518092,0
"XJ61",0,0.0377744726510971,0.544956082446245,0
"XJ62",0,0.0234429908319613,0.42274010846219,0
"XJ63",0,0.0121557272655111,0.272931857907822,0
"XJ64",0,0.0117876596356682,0.266800270382075,0
"XJ65",0,0.0251715766576097,0.440626594003385,0
"XJ66",0,0.0398730916274502,0.558866435461241,0
"XJ67",0,0.0509193503457988,0.620736584284544,0
"XJ68",0,0.0245849943409075,0.434675488681828,0
"XJ69",0,0.0120943645118794,0.271916442182019,0
"XJ70",0,0.0589027595288542,0.656281781597815,0
"XJ71",0,0.0370984407588142,0.540299975840286,0
"XJ72",0,0.0246597059453155,0.435440093388907,0
"XJ73",0,0.0154092038552895,0.323149676059915,0
"XJ74",0,0.0183613747104357,0.363305146085986,0
"XJ75",0,0.0302309841111897,0.487436652676592,0
"XJ76",0,0.0577561017085987,0.651557273322358,0
"XJ77",0,0.0490974074437314,0.611666141738944,0
"XJ78",0,0.0214231986033484,0.400424107028944,0
"XJ79",0,0.0147740152822575,0.313872946698631,0
"XJ80",0,0.0689744911915812,0.693254051022609,0
"XJ81",0,0.0470325648107692,0.600892700421169,0
"XJ82",0,0.0330879249880979,0.510745202791207,0
"XJ83",0,0.0292104042705838,0.478598530086383,0
"XJ84",0,0.0402336007796239,0.561176736178776,0
"XJ85",0,0.0561937245402137,0.644926315982224,0
"XJ86",0,0.0981498183620051,0.768520023587074,0
"XJ87",0,0.0825581823156041,0.73298897373088,0
"XJ88",0,0.0423795640994303,0.574477072136551,0
"XJ89",0,0.0403720250237415,0.56205785961712,0
"XJ90",0,0.0784321971488697,0.72193591210675,0
"XJ91",0,0.0747699327189635,0.71142192203685,0
"XJ92",0,0.0822866423501573,0.732285681817737,0
"XJ93",0,0.0675756843205087,0.688558082889914,0
"XJ94",0,0.053123993786746,0.631204385927852,0
"XJ95",0,0.100437078958713,0.773038601634878,0
"XJ96",0,0.219550561471639,0.895635054901319,0
"XJ97",0,0.193294389823762,0.879656585024844,0
"XJ98",0,0.140643993182587,0.83313007012737,0
"XJ99",0,0.113901096285322,0.796802511959401,0
"XK00",0,0.00381412018301467,0.104584053693343,0
"XK01",0,0.00229626273567746,0.0656050282090047,0
"XK02",0,0.00144641698649575,0.0423184651400689,0
"XK03",0,0.000678219140140834,0.020283905844296,0
"XK04",0,0.000312473558531656,0.00944526469906026,0
"XK05",0,0.000143935794059876,0.00437235007711456,0
"XK06",0,0.000100439232261735,0.00305495544467227,0
"XK07",0,8.12653784563971e-05,0.00247315936218828,0
"XK08",0,0.000132441071708067,0.00402453310692896,0
"XK09",0,0.000145531363049211,0.00442061157653739,0
"XK10",0,0.00405332002752157,0.110442332138806,0
"XK11",0,0.00206317965463292,0.0593278924917194,0
"XK12",0,0.00111187772855713,0.0328416100881913,0
"XK13",0,0.000687934451841414,0.0205686869267038,0
"XK14",0,0.000384723225569352,0.0116046717213805,0
"XK15",0,0.000182641153462178,0.00554180391142012,0
"XK16",0,9.27731569990255e-05,0.00282242095721064,0
"XK17",0,6.57602263149764e-05,0.00200220294984532,0
"XK18",0,7.25731962361738e-05,0.00220919434239231,0
"XK19",0,0.000170019953434957,0.00516075570897034,0
"XK20",0,0.00396308735600986,0.10824112711344,0
"XK21",0,0.0020090766540041,0.0578591946738096,0
"XK22",0,0.00135781106547581,0.039825942010176,0
"XK23",0,0.000694827994576056,0.0207706575770904,0
"XK24",0,0.000371936221061531,0.0112231554018746,0
"XK25",0,0.000231498039667271,0.00701419062651265,0
"XK26",0,0.000127994837769209,0.00388993218083322,0
"XK27",0,5.83340946959634e-05,0.00177648787258944,0
"XK28",0,8.24809399904075e-05,0.0025100628856618,0
"XK29",0,0.000175703865428435,0.00533239433988308,0
"XK30",0,0.00369747773168179,0.101700302685936,0
"XK31",0,0.00275137689210266,0.0776314637430614,0
"XK32",0,0.00142838596527151,0.041812258178916,0
"XK33",0,0.000530646511270394,0.0159384017817538,0
"XK34",0,0.000353111189069839,0.0106609684654061,0
"XK35",0,0.000198602692720186,0.00602329665923074,0
"XK36",0,0.000130047385878145,0.00395207338131043,0
"XK37",0,6.24814242560541e-05,0.00190255690254215,0
"XK38",0,8.72772459731756e-05,0.00265564932333517,0
"XK39",0,0.000123713186378353,0.00376028040668641,0
"XK40",0,0.00443945045993027,0.119744830688376,0
"XK41",0,0.00281090659234587,0.079182483883486,0
"XK42",0,0.00127699042610537,0.0375414693459067,0
"XK43",0,0.000651628364100838,0.0195036417324812,0
"XK44",0,0.000355433968733593,0.0107303689115129,0
"XK45",0,0.000246314851175491,0.00745988798118591,0
"XK46",0,0.00015090677889775,0.00458316957734028,0
"XK47",0,9.33255773964797e-05,0.00283918099127389,0
"XK48",0,8.76011839614775e-05,0.00266548061251404,0
"XK49",0,0.000138843426279456,0.00421828992268636,0
"XK50",0,0.00653190702379798,0.167064475205051,0
"XK51",0,0.00248590711598651,0.0706529707322683,0
