"cuadrID","cUTM10","utm10","LLU_1998","LLU98_P","cat","cat_","p_lontra34","a_lontra34","LLU_2008","survey2008","LLU98_D","Llu2015","lati","long","lonUTM","latUTM","lonMoll","latMoll","newpres"
3937,"30TWL66","WL66",0,0.136439884449027,4529,35618,1,0,1,1,0.822130017239711,1,41.224575,-2.2222221,565193.019642116,4564058.94825295,-186575.24879245,4925811.99827099,1
3938,"30TWL67","WL67",0,0.128207351325409,4530,35619,1,0,1,1,0.771150511662016,0,41.3135605,-2.2183633,565427.564624099,4573940.95836886,-186092.355772504,4935687.94650467,1
3939,"30TWL68","WL68",0,0.135305609243737,4531,35620,0,2,0,1,0.736073909068934,0,41.4049568,-2.2134831,565744.023748656,4584091.56254519,-185519.722983796,4945826.2111046,0
3940,"30TWL69","WL69",0,0.16223620411166,4532,35621,0,2,0,1,0.771361541551927,0,41.4955406,-2.2134831,565652.630638393,4594148.42856033,-185357.540085999,4955869.09183867,0
3941,"30TWL70","WL70",0,0.447547459597958,4597,36112,1,0,1,1,0.915158965488957,1,40.6806717,-2.1094258,575262.843269605,4503768.93673147,-178020.919671901,4865338.81004926,1
3942,"30TWL71","WL71",1,0.378678241381231,4598,36113,1,0,1,1,1,1,40.7731094,-2.1023734,575753.954105014,4514036.46131745,-177271.532221739,4875629.49232283,0
3943,"30TWL72","WL72",1,0.346777799701888,4599,36114,1,0,1,1,1,1,40.8608093,-2.0999999,575854.296244516,4523774.18467036,-176924.904011312,4885387.7882589,0
3944,"30TWL73","WL73",0,0.271666416459551,4600,36115,0,1,0,1,0.918826628992325,1,40.9491539,-2.0999999,575753.412275932,4533581.57172154,-176776.986098999,4895212.93601021,0
3945,"30TWL74","WL74",0,0.183689123974842,4601,36116,1,0,1,1,0.846335586955735,1,41.0423737,-2.0999999,575646.764941285,4543930.32883732,-176620.529089786,4905574.94576055,1
3946,"30TWL75","WL75",0,0.116027917970477,4602,36117,0,2,0,1,0.795903980487759,0,41.1355934,-2.0999999,575539.916528935,4554279.23938075,-176463.685453973,4915931.45911696,0
3947,"30TWL76","WL76",0,0.108828826533605,4603,36118,0,0,0,0,0.768969444955631,0,41.224575,-2.0999999,575437.738400158,4564157.80509551,-176313.611410228,4925811.99827099,0
3948,"30TWL77","WL77",0,0.0945724290425852,4604,36119,1,0,1,1,0.735396012997212,1,41.3114395,-2.0999999,575337.814999112,4573801.47918259,-176166.767575883,4935452.60842656,1
3949,"30TWL78","WL78",0,0.0994349065729651,4605,36120,0,1,0,1,0.697408639405222,0,41.4015694,-2.0955169,575608.703939318,4583811.73136452,-175638.299710772,4945450.55391426,0
3950,"30TWL79","WL79",0,0.133629653388857,4606,36121,0,1,0,1,0.712650866527677,0,41.4924469,-2.0898876,575973.186965001,4593906.16816201,-175012.862682329,4955526.18472647,0
3951,"30TWL80","WL80",1,0.407348197613162,4671,36612,1,0,1,1,1,1,40.6806717,-1.9885396,585479.144758102,4503879.48261555,-167818.962106178,4865338.81004926,0
3952,"30TWL81","WL81",1,0.334261494340837,4672,36613,1,0,1,1,1,1,40.7721252,-1.9880087,585407.006248029,4514032.25510366,-167629.887482492,4875519.95383563,0
3953,"30TWL82","WL82",1,0.273518750556575,4673,36614,1,0,1,1,1,1,40.8601685,-1.9803201,585942.188828494,4523813.61042317,-166842.896420693,4885316.50447074,0
3954,"30TWL83","WL83",0,0.198317615911027,4674,36615,0,1,0,1,0.91824720972526,0,40.9491539,-1.97746,586067.797914228,4533694.99612781,-166461.635989281,4895212.93601021,0
3955,"30TWL84","WL84",0,0.161498354498407,4675,36616,1,0,1,1,0.845860780808752,1,41.0423737,-1.97746,585946.626433136,4544043.80574621,-166314.308612057,4905574.94576055,1
3956,"30TWL85","WL85",0,0.130812918227645,4676,36617,0,1,0,1,0.784043307603648,0,41.1355934,-1.97746,585825.226504063,4554392.76759146,-166166.617168797,4915931.45911696,0
3957,"30TWL86","WL86",0,0.0987936352126532,4677,36618,0,0,0,0,0.73434210281553,0,41.22192,-1.9774194,585716.003146845,4563976.66461892,-166026.11284891,4925517.25905386,0
3958,"30TWL87","WL87",0,0.0874315302554512,4678,36619,1,0,1,1,0.735739968443187,1,41.3075981,-1.9771425,585627.205483348,4573488.93785741,-165866.511045356,4935026.37403612,1
3959,"30TWL88","WL88",0,0.0913846329871706,4679,36620,0,3,0,1,0.729226919191273,0,41.399044,-1.9771351,585508.062853757,4583641.44009925,-165720.018473488,4945170.48637122,0
3960,"30TWL89","WL89",0,0.123275805783433,4680,36621,0,3,0,1,0.714095860194992,0,41.4915237,-1.9721446,585803.326754876,4593913.80943194,-165154.218444207,4955423.85563405,0
3961,"30TWL90","WL90",0,0.346409924659927,4744,37112,0,0,0,0,0.916459023791833,1,40.67939,-1.8707865,595432.546296892,4503858.39598911,-157883.316812872,4865196.0864729,0
3962,"30TWL91","WL91",0,0.251738210239385,4745,37113,1,0,1,1,0.895074084702149,1,40.7711868,-1.8707865,595301.495978928,4514048.81854429,-157747.047716437,4875415.51218503,1
3963,"30TWL92","WL92",0,0.178679689279077,4746,37114,1,0,1,1,0.901005855907359,1,40.8601685,-1.8704494,595202.642533653,4523927.25132687,-157586.238459302,4885316.50447074,1
3964,"30TWL93","WL93",0,0.165262939741272,4747,37115,0,1,0,1,0.871319241072717,0,40.9490967,-1.8624107,595751.821140527,4533808.30093925,-156776.92603686,4895206.5761633,0
3965,"30TWL94","WL94",0,0.143542274999427,4748,37116,0,1,0,1,0.8206168272728,0,41.0423737,-1.8595506,595857.331720548,4544166.65444123,-156397.536419516,4905574.94576055,0
3966,"30TWL95","WL95",0,0.114475759700154,4749,37117,0,1,0,1,0.771221018869617,0,41.1326408,-1.8595506,595726.221468526,4554187.8790756,-156263.055569132,4915603.51570648,0
3967,"30TWL96","WL96",0,0.0966440112782135,4750,37118,1,0,1,1,0.795712595961417,1,41.2178841,-1.8595506,595602.188972839,4563651.51371012,-156135.764180443,4925069.21357401,1
3968,"30TWL97","WL97",0,0.0846642657224447,4751,37119,2,0,1,1,0.805790384680491,1,41.3056946,-1.8589934,595520.846306715,4573400.91149046,-155957.593879654,4934815.16184262,1
3969,"30TWL98","WL98",0,0.0858322262202775,4752,37120,0,1,0,1,0.795198336580672,0,41.398304,-1.8579546,595472.393932023,4583683.77402747,-155731.627258326,4945088.4194007,0
3970,"30TWL99","WL99",0,0.114017323592638,4753,37121,0,1,0,1,0.766914269310249,0,41.4913063,-1.8579546,595336.14882071,4594009.27462764,-155591.879469784,4955399.75856097,0
3971,"30TWM00","WM00",0,0.39693415696467,4081,32622,1,0,1,1,0.888888888888889,1,41.5889816,-2.9318182,505683.104853928,4604226.22620896,-245288.944777108,4966223.24872303,1
3972,"30TWM01","WM01",0,0.505589006191739,4082,32623,1,0,1,1,0.888888888888889,1,41.6779671,-2.9318182,505675.294123717,4614105.8455523,-245076.902198601,4976078.490835,1
3973,"30TWM02","WM02",0,0.603045585893436,4083,32624,0,0,0,0,0.868683518970623,0,41.7711868,-2.9318182,505667.096978128,4624455.73245379,-244854.239538514,4986397.21751633,0
3974,"30TWM03","WM03",0,0.659617010931444,4084,32625,1,0,1,1,0.893400453729384,1,41.8644066,-2.9318182,505658.884744477,4634805.79966946,-244631.03344986,4996710.35629745,1
3975,"30TWM04","WM04",0,0.594691223303911,4085,32626,1,0,1,1,0.918916884657199,1,41.9575272,-2.9318182,505650.66621583,4645145.02185197,-244407.522145812,5007006.91569771,1
3976,"30TWM05","WM05",1,0.458683739769158,4086,32627,0,1,0,1,1,1,42.0457649,-2.9317944,505644.834527421,4654942.25093885,-244193.247701725,5016758.3795873,NA
3977,"30TWM06","WM06",1,0.445041223802106,4087,32628,1,0,1,1,1,1,42.1286812,-2.931246,505682.816403358,4664148.80627637,-243947.67588606,5025917.14970722,0
3978,"30TWM07","WM07",0,0.295956085809488,4088,32629,0,1,0,1,0.917594634941326,1,42.2184868,-2.9310346,505692.231256578,4674120.43636466,-243713.10844483,5035831.85072065,0
3979,"30TWM08","WM08",0,0.245010334957369,4089,32630,1,0,1,1,0.866415970343118,1,42.3109245,-2.9310346,505683.922118963,4684384.47339737,-243489.24678666,5046031.6449627,1
3980,"30TWM09","WM09",0,0.185324838718431,4090,32631,1,0,1,1,0.916257458450244,1,42.3996506,-2.9310346,505675.932622144,4694236.54103718,-243273.869215887,5055816.63581027,1
3981,"30TWM10","WM10",0,0.424925037047555,4158,33122,1,0,1,1,0.918277443923038,1,41.5889816,-2.8125792,515621.943942065,4604240.94170576,-235312.879928927,4966223.24872303,1
3982,"30TWM11","WM11",0,0.537652245091256,4159,33123,1,1,1,1,0.848914619699021,1,41.6779671,-2.8125,515607.065849829,4614120.58086509,-235102.8407674,4976078.490835,1
3983,"30TWM12","WM12",0,0.610050619885786,4160,33124,0,1,0,1,0.915067631733594,0,41.7711868,-2.8125,515584.523611008,4624470.47335394,-234889.239961084,4986397.21751633,0
3984,"30TWM13","WM13",1,0.695879481944062,4161,33125,1,0,1,1,1,1,41.8640022,-2.8125,515562.037940924,4634775.64563194,-234676.047858899,4996665.62863054,0
3985,"30TWM14","WM14",1,0.590900310898052,4162,33126,2,0,1,1,1,1,41.9568062,-2.8125,515539.513988907,4645079.71980912,-234462.365069142,5006927.21462085,0
3986,"30TWM15","WM15",0,0.463003677411356,4163,33127,0,0,0,0,0.922762814614831,1,42.0405083,-2.8125,515519.163956327,4654373.34932807,-234269.195937067,5016177.59539853,0
3987,"30TWM16","WM16",1,0.37541586045946,4164,33128,1,0,1,1,1,1,42.126049,-2.8123457,515511.08661294,4663871.29166,-234058.506951211,5025626.47082078,0
3988,"30TWM17","WM17",0,0.317114609137422,4165,33129,2,1,1,1,0.915371578165493,1,42.2184868,-2.8106952,515624.746146169,4674135.4790358,-233706.986632967,5035831.85072065,1
3989,"30TWM18","WM18",0,0.252986931146198,4166,33130,1,0,1,1,0.892690604786902,1,42.3113174,-2.8103449,515630.711592406,4684443.21201944,-233462.302228928,5046074.98655902,1
3990,"30TWM19","WM19",0,0.199606187288971,4167,33131,1,0,1,1,0.918025466760868,1,42.4022293,-2.8103449,515608.198452012,4694537.99611191,-233250.697588403,5056100.94575364,1
3991,"30TWM20","WM20",0,0.393295149233749,4235,33622,1,0,1,1,0.918286277678556,1,41.5889816,-2.6958492,525351.660119916,4604268.64700892,-225546.729175162,4966223.24872303,1
3992,"30TWM21","WM21",0,0.47703700531042,4236,33623,0,2,0,1,0.869813445947062,0,41.6779671,-2.6933801,525522.339492044,4614149.01053696,-225145.355653826,4976078.490835,0
3993,"30TWM22","WM22",0,0.565332650672476,4237,33624,0,0,0,0,0.868375436464641,0,41.7705231,-2.6931818,525502.220856189,4624425.28336933,-224925.698410943,4986323.77064053,0
3994,"30TWM23","WM23",0,0.694325411969872,4238,33625,1,0,1,1,0.893396794001236,1,41.8628807,-2.6931818,525465.607991876,4634679.63551539,-224722.5624908,4996541.58732994,1
3995,"30TWM24","WM24",0,0.579302763134724,4239,33626,0,0,0,0,0.92010371409065,1,41.9509811,-2.6931818,525430.620800816,4644461.47034442,-224528.333284263,5006283.28168684,0
3996,"30TWM25","WM25",1,0.437395452373583,4240,33627,1,0,1,1,1,1,42.0378151,-2.6931818,525396.07738703,4654102.84370273,-224336.459266506,5015880.02577004,0
3997,"30TWM26","WM26",1,0.368360602318351,4241,33628,1,0,1,1,1,1,42.126049,-2.6931818,525360.917013611,4663899.80124025,-224141.047473707,5025626.47082078,0
3998,"30TWM27","WM27",1,0.251641591399438,4242,33629,0,1,0,1,1,1,42.21875,-2.6928041,525355.085735578,4674193.03383021,-223903.854046145,5035860.90075115,NA
3999,"30TWM28","WM28",1,0.20098293797214,4243,33630,1,0,1,1,1,1,42.3132629,-2.6901517,525535.836775444,4684688.30429954,-223473.226156539,5046289.59712419,0
4000,"30TWM29","WM29",1,0.137641160865208,4244,33631,1,0,1,1,1,1,42.4025421,-2.6896551,525540.584463554,4694601.95435466,-223233.087080458,5056135.43266006,0
4001,"30TWM30","WM30",1,0.428106490324792,4311,34122,1,0,1,1,1,1,41.5889816,-2.5730338,535588.62232328,4604312.00181027,-215271.446803159,4966223.24872303,0
4002,"30TWM31","WM31",0,0.437579555879348,4312,34123,1,0,1,1,0.919092070961097,1,41.6770058,-2.5719995,535626.332283192,4614085.35064025,-215000.905689487,4975972.0529673,1
4003,"30TWM32","WM32",0,0.494452060870519,4313,34124,0,1,0,1,0.918555871092134,0,41.7689095,-2.56845,535870.63969554,4624290.62981253,-214511.888655978,4986145.20402237,0
4004,"30TWM33","WM33",1,0.651371353296683,4314,34125,1,0,1,1,1,1,41.8575745,-2.5681818,535843.46648026,4634135.11864772,-214303.542986647,4995954.69450517,0
4005,"30TWM34","WM34",1,0.588626095135886,4315,34126,2,0,1,1,1,1,41.9491539,-2.5681818,535792.283781265,4644303.238093,-214111.032605194,5006081.29019673,0
4006,"30TWM35","WM35",1,0.431040551508681,4316,34127,1,1,1,1,1,1,42.0378151,-2.5681818,535742.644456741,4654147.50276723,-213924.218470763,5015880.02577004,0
4007,"30TWM36","WM36",1,0.329184616781727,4317,34128,1,0,1,1,1,1,42.1262169,-2.5681818,535693.064701646,4663963.11736356,-213737.521426554,5025645.01247391,0
4008,"30TWM37","WM37",1,0.236073497862398,4318,34129,2,0,1,1,1,1,42.2201424,-2.5681818,535640.293411905,4674392.21709071,-213538.688561832,5036014.58260732,0
4009,"30TWM38","WM38",0,0.172996204329061,4319,34130,1,0,1,1,0.919283986525975,1,42.3135605,-2.5676258,535633.533757072,4684765.37961229,-213294.261621622,5046322.42553819,1
4010,"30TWM39","WM39",1,0.138131165048418,4320,34131,0,1,0,1,1,1,42.4012871,-2.5639606,535885.6484577,4694508.0342464,-212803.498945827,5055997.06568809,NA
4011,"30TWM40","WM40",0,0.437535581943379,4385,34622,1,0,1,1,0.919677652982632,1,41.5876007,-2.4494381,545891.622305841,4604217.02355586,-204933.626941186,4966070.27249904,1
4012,"30TWM41","WM41",1,0.443063179460636,4386,34623,1,0,1,1,1,1,41.6749382,-2.4494381,545829.719907695,4613913.72251071,-204759.763237077,4975743.1204077,0
4013,"30TWM42","WM42",0,0.442307439175398,4387,34624,1,1,1,1,0.918068156772854,1,41.7641716,-2.4480791,545879.332717296,4623821.79082416,-204468.207994303,4985620.88174813,1
4014,"30TWM43","WM43",1,0.606147913302086,4388,34625,1,0,1,1,1,1,41.8559303,-2.4435196,546192.382310259,4634012.11576653,-203904.311954091,4995772.83389583,0
4015,"30TWM44","WM44",0,0.564769828972034,4389,34626,1,0,1,1,0.914738243457047,1,41.9491386,-2.4431818,546153.250006707,4644361.29472311,-203689.729719488,5006079.5988184,1
4016,"30TWM45","WM45",0,0.438136613997726,4390,34627,1,0,1,1,0.888888870489476,1,42.0378914,-2.4431818,546089.174298328,4654215.74982295,-203511.82455495,5015888.45616407,1
4017,"30TWM46","WM46",0,0.327489322144662,4391,34628,1,0,1,1,0.888886860632001,1,42.127018,-2.4431818,546024.716846326,4664111.86200839,-203332.756281117,5025733.47987072,1
4018,"30TWM47","WM47",0,0.279364986158304,4392,34629,2,0,1,1,0.916145311273656,1,42.2203407,-2.4431818,545957.104735933,4674474.04981897,-203144.812655082,5036036.4692554,1
4019,"30TWM48","WM48",1,0.140651917327031,4393,34630,1,0,1,1,1,1,42.3118706,-2.4431818,545890.672439525,4684637.33562592,-202960.037248893,5046136.01100247,0
4020,"30TWM49","WM49",1,0.138376753365703,4394,34631,2,0,1,1,1,1,42.397583,-2.4426475,545872.330864397,4694155.09374158,-202742.260975729,5055588.67313112,0
4021,"30TWM50","WM50",0,0.359499421118253,4459,35122,1,0,1,1,0.87095823388906,1,41.5853119,-2.3314605,555727.562888264,4604032.3553791,-195067.295959308,4965816.71634095,1
4022,"30TWM51","WM51",0,0.458832532909998,4460,35123,1,0,1,1,0.894416777582134,1,41.6708908,-2.3314605,555653.912574821,4613533.82434338,-194905.15213596,4975294.96888783,1
4023,"30TWM52","WM52",0,0.451461153782421,4461,35124,1,0,1,1,0.872780055989975,1,41.7627106,-2.3314605,555574.752492807,4623728.35085333,-194730.779349503,4985459.19647328,1
4024,"30TWM53","WM53",0,0.482809094951999,4462,35125,1,0,1,1,0.897737298279091,1,41.8558807,-2.329608,555648.055179176,4634074.16236023,-194398.828305956,4995767.34774401,1
4025,"30TWM54","WM54",0,0.429165556069592,4463,35126,0,1,0,1,0.868566600496277,1,41.9488487,-2.3240852,556025.164555465,4644400.09798165,-193761.117247065,5006047.55103966,0
4026,"30TWM55","WM55",0,0.366149455278487,4464,35127,1,0,1,1,0.821034297199215,1,42.0381279,-2.3238637,555965.255314581,4654313.1691291,-193572.43028984,5015914.58704683,1
4027,"30TWM56","WM56",0,0.295255230734194,4465,35128,1,0,1,1,0.819716990585,1,42.1271172,-2.3238637,555887.104524314,4664194.05953956,-193402.36884652,5025744.43473588,1
4028,"30TWM57","WM57",0,0.219264872243075,4466,35129,1,1,1,1,0.868517143417615,1,42.2186966,-2.3238635,555806.554103415,4674362.69979756,-193226.930135083,5035855.00686564,1
4029,"30TWM58","WM58",0,0.144629673762419,4467,35130,1,0,1,1,0.918858795752849,1,42.3078613,-2.3238635,555727.973768311,4684263.37554342,-193055.732740655,5045693.73369226,1
4030,"30TWM59","WM59",1,0.136324862064838,4468,35131,2,0,1,1,1,1,42.3961678,-2.3238635,555650.016024777,4694068.90923415,-192885.79311798,5055432.6390218,0
4031,"30TWM60","WM60",0,0.251765748571977,4533,35622,1,0,1,1,0.797639530766324,1,41.5817261,-2.2134831,565565.52202266,4603717.12844595,-185202.873308994,4965419.47013202,1
4032,"30TWM61","WM61",0,0.403388138954551,4534,35623,1,0,1,1,0.809049789779882,1,41.6694908,-2.2134831,565476.664074025,4613461.30394208,-185045.012850197,4975139.95034654,1
4033,"30TWM62","WM62",0,0.42247285785452,4535,35624,0,2,0,1,0.801128926506242,1,41.7626266,-2.2134831,565382.199253622,4623801.9728396,-184877.09427797,4985449.90035819,0
4034,"30TWM63","WM63",0,0.336792125538758,4536,35625,1,0,1,1,0.812982860359286,1,41.8550377,-2.2134831,565288.297854094,4634062.34368136,-184710.077731294,4995674.10504159,1
4035,"30TWM64","WM64",0,0.27347751060474,4537,35626,1,1,1,1,0.799731705514657,1,41.948719,-2.2109253,565404.944286546,4644465.85977433,-184327.107468514,5006033.21298513,1
