idnum,utmcode,lat,lon,alydic2002,alydic2015,alydic_p
445,29SPB74,37.4263878,-7.0095234,0,0,6.77E-07
446,29SPB75,37.5172157,-7.0026774,0,0,4.05E-07
447,29SPB76,37.610836,-7.0046844,0,0,5.29E-07
448,29SPB77,37.7020264,-7.0024734,0,0,8.09E-07
449,29SPB78,37.7934418,-7.0009961,0,0,1.93E-06
450,29SPB79,37.8848534,-6.9957952,0,0,8.37E-06
451,29SPB81,37.1739502,-6.890316,0,0,3.93E-06
452,29SPB82,37.2436218,-6.8859363,0,0,2.53E-06
453,29SPB83,37.3349876,-6.893786,0,0,7.78E-07
454,29SPB84,37.4266739,-6.8933039,0,0,4.16E-07
455,29SPB85,37.517498,-6.8936796,0,0,5.12E-07
456,29SPB86,37.6054153,-6.8900332,0,0,7.87E-07
457,29SPB87,37.6997986,-6.888597,0,0,2.40E-06
458,29SPB88,37.7939606,-6.8849945,0,0,1.30E-05
459,29SPB89,37.8825302,-6.8874106,0,0,5.43E-05
460,29SPB90,37.1043472,-6.744565,0,0,1.17E-05
461,29SPB91,37.1592369,-6.780777,0,0,4.14E-06
462,29SPB92,37.2391777,-6.7861876,0,0,1.69E-06
463,29SPB93,37.3311691,-6.7826481,0,0,3.26E-07
464,29SPB94,37.4226532,-6.7807775,0,0,2.46E-07
465,29SPB95,37.5142288,-6.7800088,0,0,3.46E-07
466,29SPB96,37.6062546,-6.7799244,0,0,1.12E-06
467,29SPB97,37.6965103,-6.7723155,0,0,7.57E-06
468,29SPB98,37.7883034,-6.7743907,0,0,6.42E-05
469,29SPB99,37.8827515,-6.7706819,0,0,0.0003985
470,29SPC00,37.9847412,-7.8099198,0,0,1.91E-08
471,29SPC01,38.0776482,-7.8080535,0,0,7.39E-09
472,29SPC02,38.1666451,-7.8097973,0,0,4.24E-09
473,29SPC03,38.2546997,-7.8057938,0,0,4.82E-09
474,29SPC04,38.3435059,-7.8053141,0,0,3.75E-09
475,29SPC05,38.4364319,-7.8022952,0,0,2.06E-09
476,29SPC06,38.5252457,-7.8030958,0,0,1.54E-09
477,29SPC07,38.6148682,-7.8023243,0,0,1.49E-09
478,29SPC08,38.7052307,-7.7971601,0,0,8.80E-10
479,29SPC09,38.7972145,-7.7970161,0,0,1.18E-09
480,29SPC10,37.9861336,-7.6937609,0,0,2.90E-08
481,29SPC11,38.0746841,-7.6921277,0,0,1.05E-08
482,29SPC12,38.1640511,-7.6915631,0,0,4.68E-09
483,29SPC13,38.2541046,-7.6922784,0,0,3.02E-09
484,29SPC14,38.3452072,-7.6869226,0,0,1.96E-09
485,29SPC15,38.4319153,-7.6858273,0,0,9.86E-10
486,29SPC16,38.5235138,-7.6866264,0,0,7.05E-10
487,29SPC17,38.6143913,-7.6840277,0,0,6.92E-10
488,29SPC18,38.7052307,-7.6820245,0,0,4.69E-10
489,29SPC19,38.7933769,-7.6809664,0,0,8.29E-10
490,29SPC20,37.9840508,-7.5791988,0,0,1.66E-08
491,29SPC21,38.073082,-7.5760188,0,0,8.57E-09
492,29SPC22,38.1615562,-7.5758724,0,0,5.19E-09
493,29SPC23,38.252739,-7.5714569,0,0,2.32E-09
494,29SPC24,38.3428154,-7.5734739,0,0,1.10E-09
495,29SPC25,38.4313774,-7.5706611,0,0,5.30E-10
496,29SPC26,38.520237,-7.5677571,0,0,3.95E-10
497,29SPC27,38.614048,-7.5655828,0,0,4.07E-10
498,29SPC28,38.7029114,-7.5671244,0,0,4.61E-10
499,29SPC29,38.7929344,-7.5643454,0,0,5.85E-10
500,29SPC30,37.9815636,-7.4621449,0,0,1.66E-08
501,29SPC31,38.0709,-7.4626584,0,0,1.11E-08
502,29SPC32,38.1612053,-7.4564524,0,0,5.95E-09
503,29SPC33,38.2508469,-7.455894,0,0,2.26E-09
504,29SPC34,38.3383713,-7.4555054,0,0,1.10E-09
505,29SPC35,38.4306831,-7.4546003,0,0,6.38E-10
506,29SPC36,38.5220184,-7.4501619,0,0,3.94E-10
507,29SPC37,38.6081352,-7.449111,0,0,4.58E-10
508,29SPC38,38.7005615,-7.4487338,0,0,3.69E-10
509,29SPC39,38.7926331,-7.447721,0,0,3.69E-10
510,29SPC40,37.9785309,-7.3454256,0,0,4.51E-08
511,29SPC41,38.0697365,-7.3418798,0,0,3.52E-08
512,29SPC42,38.1600456,-7.343133,0,0,1.13E-08
513,29SPC43,38.2470131,-7.3393326,0,0,4.06E-09
514,29SPC44,38.3381271,-7.3382559,0,0,1.65E-09
515,29SPC45,38.4278297,-7.3352251,0,0,1.21E-09
516,29SPC46,38.5183983,-7.3367977,0,0,8.43E-10
517,29SPC47,38.6084824,-7.3327622,0,0,6.42E-10
518,29SPC48,38.6976814,-7.3304868,0,0,4.28E-10
519,29SPC49,38.7900963,-7.3269162,0,0,2.62E-10
520,29SPC50,37.9784775,-7.2286763,0,0,1.62E-07
521,29SPC51,38.023201,-7.1690745,0,0,2.95E-07
522,29SPC52,38.0645981,-7.1111603,0,0,5.26E-07
523,29SPC53,38.246479,-7.2247834,0,0,1.21E-08
524,29SPC54,38.3365059,-7.2205482,0,0,6.01E-09
525,29SPC55,38.4252739,-7.2212071,0,0,3.13E-09
526,29SPC56,38.5137672,-7.2178421,0,0,2.47E-09
527,29SPC57,38.6076012,-7.2187519,0,0,1.35E-09
528,29SPC58,38.6978798,-7.2132444,0,0,5.50E-10
529,29SPC59,38.7841263,-7.2126203,0,0,4.00E-10
530,29SPC61,38.0648041,-7.1097326,0,0,6.02E-07
531,29SPC62,38.1542664,-7.1074648,0,0,2.35E-07
532,29SPC63,38.2446632,-7.1047244,0,0,6.50E-08
533,29SPC64,38.3336906,-7.1084175,0,0,2.88E-08
534,29SPC65,38.4231339,-7.1037283,0,0,1.13E-08
535,29SPC66,38.5153656,-7.1014695,0,0,8.52E-09
536,29SPC67,38.6022263,-7.0990005,0,0,4.99E-09
537,29SPC68,38.6940804,-7.1005483,0,0,1.40E-09
538,29SPC69,38.7871056,-7.0945277,0,0,4.82E-10
539,29SPC71,38.0657578,-6.9942031,0,0,2.31E-06
540,29SPC72,38.1542206,-6.992075,0,0,1.21E-06
541,29SPC73,38.2427864,-6.9897199,0,0,2.98E-07
542,29SPC74,38.3313942,-6.9889145,0,0,1.38E-07
543,29SPC75,38.4233017,-6.9876208,0,0,5.57E-08
544,29SPC76,38.5113068,-6.9851532,0,0,2.37E-08
545,29SPC77,38.602169,-6.9844799,0,0,9.47E-09
546,29SPC78,38.6913643,-6.9781303,0,0,2.66E-09
547,29SPC79,38.7824745,-6.9796619,0,0,5.00E-10
548,29SPC80,37.9747391,-6.8813772,0,0,3.32E-05
549,29SPC81,38.0629387,-6.8798671,0,0,1.22E-05
550,29SPC82,38.1536331,-6.8789778,0,0,6.29E-06
551,29SPC83,38.2403221,-6.8780336,0,0,1.33E-06
552,29SPC84,38.3312035,-6.8742504,0,0,4.68E-07
553,29SPC85,38.4194527,-6.8710494,0,0,2.59E-07
554,29SPC86,38.5091286,-6.8723173,0,0,5.14E-08
555,29SPC87,38.5993919,-6.8680739,0,0,1.25E-08
556,29SPC88,38.6913338,-6.8656602,0,0,3.08E-09
557,29SPC89,38.7787132,-6.8630142,0,0,7.48E-10
558,29SPC90,37.9734955,-6.7703977,0,0,0.000157417
559,29SPC91,38.0627365,-6.7664137,0,0,8.33E-05
560,29SPC92,38.1483612,-6.7648711,0,0,3.62E-05
561,29SPC93,38.2411957,-6.7622662,0,0,5.58E-06
562,29SPC94,38.3289223,-6.7605262,0,0,1.67E-06
563,29SPC95,38.4166451,-6.7595,0,0,5.76E-07
564,29SPC96,38.5068169,-6.7544255,0,0,1.37E-07
565,29SPC97,38.5980606,-6.7524695,0,0,2.05E-08
566,29SPC98,38.6861382,-6.7526393,0,0,3.61E-09
567,29SPC99,38.7778244,-6.7501678,0,0,8.11E-10
568,29SPD00,38.8863831,-7.7989573,0,0,3.37E-09
569,29SPD01,38.9781303,-7.7951622,0,0,7.08E-09
570,29SPD02,39.0684319,-7.7928205,0,0,1.16E-08
571,29SPD03,39.1593742,-7.7915306,0,0,1.22E-08
572,29SPD04,39.2494774,-7.7924514,0,0,6.53E-09
573,29SPD05,39.341938,-7.7904577,0,0,2.97E-09
574,29SPD06,39.4321594,-7.7859797,0,0,1.03E-09
575,29SPD07,39.5226173,-7.7870169,0,0,2.00E-10
576,29SPD08,39.6129456,-7.7855043,0,0,6.58E-11
577,29SPD09,39.7056808,-7.7832408,0,0,1.87E-11
578,29SPD10,38.8851204,-7.6793728,0,0,2.85E-09
579,29SPD11,38.9770851,-7.6788669,0,0,8.71E-09
580,29SPD12,39.0668564,-7.6759744,0,0,1.33E-08
581,29SPD13,39.1559639,-7.6753206,0,0,1.86E-08
582,29SPD14,39.2479057,-7.6728196,0,0,2.22E-08
583,29SPD15,39.3402481,-7.6710992,0,0,1.38E-08
584,29SPD16,39.4302444,-7.6721277,0,0,3.47E-09
585,29SPD17,39.5192833,-7.6671085,0,0,7.26E-10
586,29SPD18,39.6115227,-7.6661477,0,0,2.94E-10
587,29SPD19,39.7033882,-7.6654868,0,0,8.55E-11
588,29SPD20,38.883728,-7.5614595,0,0,1.60E-09
589,29SPD21,38.9741249,-7.5591435,0,0,6.16E-09
590,29SPD22,39.0648193,-7.5615168,0,0,1.27E-08
591,29SPD23,39.155014,-7.5572643,0,0,1.61E-08
592,29SPD24,39.2468262,-7.5530663,0,0,6.36E-08
593,29SPD25,39.3369522,-7.5540328,0,0,9.96E-08
594,29SPD26,39.4276428,-7.5525308,0,0,1.68E-08
595,29SPD27,39.5194473,-7.5516725,0,0,3.50E-09
596,29SPD28,39.6097832,-7.5481906,0,0,1.33E-09
597,29SPD29,39.6993713,-7.5472894,0,0,3.46E-10
598,29SPD30,38.8820114,-7.4434695,0,0,6.18E-10
599,29SPD31,38.9715691,-7.4438109,0,0,1.89E-09
600,29SPD32,39.0619812,-7.4402409,0,0,2.95E-09
601,29SPD33,39.1555901,-7.4386377,0,0,6.22E-09
602,29SPD34,39.2440071,-7.4382272,0,0,1.36E-07
603,29SPD35,39.3335266,-7.4347639,0,0,5.15E-07
604,29SPD36,39.4254913,-7.4336028,0,0,6.94E-08
605,29SPD37,39.5175018,-7.4334121,0,0,1.19E-08
606,29SPD38,39.6064262,-7.4341235,0,0,2.87E-09
607,29SPD39,39.6981316,-7.4284863,0,0,5.41E-10
608,29SPD40,38.8807487,-7.329783,0,0,1.96E-10
609,29SPD41,38.970089,-7.3243442,0,0,3.93E-10
610,29SPD42,39.0615921,-7.3217659,0,0,5.59E-10
611,29SPD43,39.1501198,-7.3200111,0,0,1.13E-09
612,29SPD44,39.2424393,-7.3209639,0,0,4.82E-08
613,29SPD45,39.333168,-7.319315,0,0,5.10E-07
614,29SPD46,39.4233704,-7.3160539,0,0,6.82E-08
615,29SPD47,39.51371,-7.3166738,0,0,1.96E-08
616,29SPD48,39.6073341,-7.3149123,0,0,2.61E-09
617,29SPD49,39.6978149,-7.311739,0,0,1.09E-09
618,29SPD50,38.8771324,-7.2088165,0,0,3.11E-10
619,29SPD51,38.9713631,-7.2099504,0,0,3.63E-10
620,29SPD52,39.0582771,-7.2056346,0,0,3.36E-10
621,29SPD53,39.148407,-7.2037148,0,0,2.51E-10
622,29SPD54,39.2389717,-7.2025442,0,0,3.57E-09
623,29SPD55,39.3315773,-7.2030134,0,0,6.26E-08
624,29SPD56,39.4212761,-7.2024713,0,0,7.11E-08
625,29SPD57,39.5123444,-7.1972828,0,0,1.80E-08
626,29SPD58,39.6032143,-7.1966534,0,0,5.01E-09
627,29SPD59,39.6955299,-7.1930237,0,0,2.55E-09
628,29SPD60,38.8750191,-7.0923824,0,0,2.31E-10
629,29SPD61,38.9648361,-7.0901947,0,0,3.07E-10
630,29SPD62,39.0584106,-7.0918226,0,0,2.81E-10
631,29SPD63,39.14814,-7.0862522,0,0,1.20E-10
632,29SPD64,39.2377434,-7.0872068,0,0,2.40E-10
633,29SPD65,39.3260231,-7.0840063,0,0,6.52E-09
634,29SPD66,39.4209404,-7.0821567,0,0,9.77E-08
635,29SPD67,39.5111351,-7.0810142,0,0,1.94E-08
636,29SPD68,39.5993195,-7.0787082,0,0,9.62E-09
637,29SPD69,39.691391,-7.0730448,0,0,8.30E-09
638,29SPD70,38.8738022,-6.9763627,0,0,1.63E-10
639,29SPD71,38.9623718,-6.9747343,0,0,2.11E-10
640,29SPD72,39.0532646,-6.9705319,0,0,2.75E-10
641,29SPD73,39.1466827,-6.9721007,0,0,1.27E-10
642,29SPD74,39.2355042,-6.9694118,0,0,1.34E-10
643,29SPD75,39.3271904,-6.9669456,0,0,2.29E-09
644,29SPD76,39.4150696,-6.9621458,0,0,8.49E-08
645,29SPD77,39.5076218,-6.9643111,0,0,3.12E-08
646,29SPD78,39.6002769,-6.9605374,0,0,2.79E-08
647,29SPD79,39.7351112,-6.9547768,0,0,2.30E-08
648,29SPD80,38.8695564,-6.8634453,0,0,2.02E-10
649,29SPD81,38.9644051,-6.8588572,0,0,1.76E-10
650,29SPD82,39.0529556,-6.8587093,0,0,2.57E-10
651,29SPD83,39.1400986,-6.8539486,0,0,1.28E-10
652,29SPD84,39.2348251,-6.8538699,0,0,1.66E-10
653,29SPD85,39.3251343,-6.8501825,0,0,1.83E-09
654,29SPD86,39.4143715,-6.8501759,0,0,3.71E-08
655,29SPD87,39.5030098,-6.8443718,0,0,5.48E-08
656,29SPD88,39.5973587,-6.8429174,0,0,6.00E-08
657,29SPD89,39.6895866,-6.8431144,0,0,4.72E-08
658,29SPD90,38.8686104,-6.7439504,0,0,1.95E-10
659,29SPD91,38.9567261,-6.7453456,0,0,1.63E-10
660,29SPD92,39.0501328,-6.7426186,0,0,2.67E-10
661,29SPD93,39.1418533,-6.7411804,0,0,1.77E-10
662,29SPD94,39.2292175,-6.7336602,0,0,2.71E-10
663,29SPD95,39.3212509,-6.7361312,0,0,2.14E-09
664,29SPD96,39.4128151,-6.7327042,0,0,4.42E-08
665,29SPD97,39.5043755,-6.7291636,0,0,1.05E-07
666,29SPD98,39.5915031,-6.7257876,0,0,1.19E-07
667,29SPD99,39.6833191,-6.7257533,0,0,8.50E-08
668,29SPE00,39.7954483,-7.7813487,0,0,5.55E-12
669,29SPE01,39.8847961,-7.7797093,0,0,6.38E-12
670,29SPE02,39.9790573,-7.7799196,0,0,1.65E-11
671,29SPE10,39.7931519,-7.6645317,0,0,1.30E-11
672,29SPE11,39.8848648,-7.6620746,0,0,4.08E-12
673,29SPE12,39.9752884,-7.6590137,0,0,3.51E-12
674,29SPE20,39.7924461,-7.5459938,0,0,9.08E-11
675,29SPE21,39.8834,-7.5439906,0,0,1.79E-11
676,29SPE22,39.9748001,-7.5406275,0,0,4.66E-12
677,29SPE30,39.7893906,-7.4254575,0,0,2.97E-10
678,29SPE31,39.8822861,-7.4248347,0,0,8.40E-11
679,29SPE32,39.9704971,-7.4254861,0,0,1.64E-11
680,29SPE40,39.788559,-7.3061619,0,0,7.02E-10
681,29SPE41,39.8766937,-7.306469,0,0,4.18E-10
682,29SPE42,39.9715004,-7.3038516,0,0,9.95E-11
683,29SPE50,39.7846107,-7.1907277,0,0,1.84E-09
684,29SPE51,39.8768311,-7.1857395,0,0,1.20E-09
685,29SPE52,39.9669304,-7.1842604,0,0,8.96E-10
686,29SPE60,39.7847481,-7.0698876,0,0,5.99E-09
687,29SPE61,39.8752213,-7.0688386,0,0,3.75E-09
688,29SPE62,39.9665413,-7.0635452,0,0,3.38E-09
689,29SPE71,39.8732719,-6.9510469,0,0,9.02E-09
690,29SPE72,39.962101,-6.9501762,0,0,6.22E-09
691,29SPE80,39.7771339,-6.839448,0,0,3.73E-08
692,29SPE81,39.8694458,-6.8354745,0,0,1.08E-08
693,29SPE82,39.964222,-6.8327851,0,0,5.61E-09
694,29SPE90,39.7785988,-6.7226353,0,0,6.17E-08
695,29SPE91,39.867939,-6.7189994,0,0,1.45E-08
696,29SPE92,39.9571419,-6.7162423,0,0,4.10E-09
697,29SQA19,37.0048256,-6.5240684,0,0,6.96E-06
698,29SQA26,36.7368431,-6.402174,0,0,1.26E-05
700,29SQA28,36.9083824,-6.4082127,0,0,6.88E-06
701,29SQA29,36.9766006,-6.4435577,0,0,5.27E-06
702,29SQA35,36.6322556,-6.3271389,0,0,9.45E-06
703,29SQA36,36.7003174,-6.3414073,0,0,9.66E-06
704,29SQA37,36.78619,-6.3301411,0,0,6.84E-06
705,29SQA38,36.8832169,-6.3409972,0,0,4.74E-06
706,29SQA39,36.9702759,-6.3449574,0,0,2.06E-06
707,29SQA43,36.440773,-6.2027264,0,0,7.32E-06
708,29SQA44,36.5173912,-6.228755,0,0,9.12E-06
709,29SQA45,36.6184196,-6.2265511,0,0,8.73E-06
710,29SQA46,36.694767,-6.2389755,0,0,6.19E-06
711,29SQA47,36.7873611,-6.2316055,0,0,4.33E-06
712,29SQA48,36.8769341,-6.2298431,0,0,1.44E-06
713,29SQA49,36.9676094,-6.2289124,0,0,3.61E-07
714,29SQA52,36.3403931,-6.108427,0,0,4.40E-06
715,29SQA53,36.4237366,-6.1319156,0,0,6.09E-06
716,29SQA54,36.5148163,-6.1220345,0,0,6.55E-06
717,29SQA55,36.602623,-6.1273689,0,0,3.94E-06
718,29SQA56,36.6949768,-6.1210842,0,0,3.55E-06
719,29SQA57,36.7818527,-6.1215377,0,0,1.78E-06
720,29SQA58,36.8748894,-6.1198459,0,0,4.67E-07
721,29SQA59,36.9682541,-6.1113572,0,0,1.46E-07
722,29SQA60,36.1931648,-5.9875002,0,0,4.37E-06
723,29SQA61,36.2539406,-6.0111403,0,0,4.26E-06
724,29SQA62,36.3313599,-6.0268488,0,0,4.39E-06
725,29SQA63,36.4181976,-6.0232501,0,0,4.75E-06
726,29SQA64,36.5096169,-6.0249515,0,0,3.18E-06
727,29SQA65,36.6018677,-6.0226297,0,0,2.67E-06
728,29SQA66,36.6902885,-6.0206032,0,0,2.42E-06
729,29SQA67,36.7825127,-6.0222812,0,0,1.07E-06
730,29SQA68,36.8698616,-6.0165977,0,0,3.44E-07
731,29SQA69,36.9631157,-6.0201368,0,0,2.06E-07
732,29SQB00,37.0849228,-6.6614585,0,0,6.39E-06
733,29SQB01,37.1487999,-6.6741676,0,0,2.58E-06
734,29SQB02,37.2405472,-6.6736927,0,0,5.89E-07
735,29SQB03,37.3304214,-6.6710486,0,0,1.83E-07
736,29SQB04,37.4195213,-6.6684399,0,0,1.67E-07
737,29SQB05,37.510006,-6.6675954,0,0,3.45E-07
738,29SQB06,37.6048927,-6.6616688,0,0,9.87E-07
739,29SQB07,37.6959,-6.6643095,0,0,1.38E-05
740,29SQB08,37.7843742,-6.6594734,0,0,0.00029859
741,29SQB09,37.8779488,-6.6567721,0,0,0.001653622
742,29SQB10,37.0628738,-6.5614986,0,0,3.95E-06
743,29SQB11,37.1493073,-6.5642457,0,0,1.44E-06
744,29SQB12,37.2380753,-6.5587463,0,0,2.59E-07
745,29SQB13,37.328846,-6.5568118,0,0,7.64E-08
746,29SQB14,37.416687,-6.5583363,0,0,1.23E-07
747,29SQB15,37.5091095,-6.5509663,0,0,3.79E-07
748,29SQB16,37.5990791,-6.5510893,0,0,1.85E-06
749,29SQB17,37.6917458,-6.5480523,0,0,2.94E-05
750,29SQB18,37.7852974,-6.5463815,0,0,0.0005579
751,29SQB19,37.8746834,-6.543489,0,0,0.002533571
752,29SQB20,37.0587234,-6.4531097,0,0,2.26E-06
753,29SQB21,37.1474419,-6.4490991,0,0,4.11E-07
754,29SQB22,37.2380943,-6.4468131,0,0,1.09E-07
755,29SQB23,37.324604,-6.4462233,0,0,7.30E-08
756,29SQB24,37.4169388,-6.4396529,0,0,1.02E-07
757,29SQB25,37.5056381,-6.4399362,0,0,2.42E-07
758,29SQB26,37.5958672,-6.4387026,0,0,1.58E-06
759,29SQB27,37.6873474,-6.4333334,0,0,3.43E-05
760,29SQB28,37.7819214,-6.4307532,0,0,0.000346702
761,29SQB29,37.873909,-6.4299669,0,0,0.002163578
762,29SQB30,37.0573807,-6.3385296,0,0,4.64E-07
763,29SQB31,37.1467209,-6.3336196,0,0,1.36E-07
764,29SQB32,37.2329483,-6.3361449,0,0,8.20E-08
765,29SQB33,37.3249779,-6.3305087,0,0,7.56E-08
766,29SQB34,37.4141731,-6.3275495,0,0,1.10E-07
767,29SQB35,37.5042496,-6.3255777,0,0,3.47E-07
768,29SQB36,37.593441,-6.3224349,0,0,2.70E-06
769,29SQB37,37.6860237,-6.3211842,0,0,2.30E-05
770,29SQB38,37.775486,-6.3169718,0,0,0.00026752
771,29SQB39,37.8686867,-6.3143406,0,0,0.001685669
772,29SQB40,37.0589752,-6.224288,0,0,1.59E-07
773,29SQB41,37.1441383,-6.2253122,0,0,1.24E-07
774,29SQB42,37.2329025,-6.2184653,0,0,1.19E-07
775,29SQB43,37.32164,-6.2155538,0,0,9.85E-08
776,29SQB44,37.4118042,-6.2168884,0,0,1.22E-07
777,29SQB45,37.5008278,-6.2103672,0,0,5.77E-07
778,29SQB46,37.5931282,-6.208221,0,0,2.97E-06
779,29SQB47,37.6811523,-6.2052011,0,0,3.05E-05
780,29SQB48,37.7719994,-6.2042809,0,0,0.000246117
781,29SQB49,37.8651505,-6.2004862,0,0,0.000940237
782,29SQB50,37.054718,-6.1128883,0,0,1.26E-07
783,29SQB51,37.1440926,-6.110218,0,0,1.13E-07
784,29SQB52,37.2329216,-6.1043477,0,0,1.25E-07
785,29SQB53,37.3198318,-6.0684233,0,0,1.57E-07
786,29SQB54,37.407486,-6.0683532,0,0,3.04E-07
787,29SQB55,37.497364,-6.0707569,0,0,7.77E-07
788,29SQB56,37.5880165,-6.0628247,0,0,4.44E-06
789,29SQB57,37.6792526,-6.0639338,0,0,3.39E-05
790,29SQB58,37.7701797,-6.0672288,0,0,0.000175107
791,29SQB59,37.8586845,-6.0598269,0,0,0.000976799
792,29SQB60,37.055954,-6.0172606,0,0,1.14E-07
793,29SQB61,37.1404991,-6.0112619,0,0,1.20E-07
794,29SQB62,37.2292824,-6.0172544,0,0,1.32E-07
795,29SQC00,37.9728165,-6.6543326,0,0,0.001939089
796,29SQC01,38.0597839,-6.6551223,0,0,0.000969358
797,29SQC02,38.149662,-6.6506224,0,0,0.0001554
798,29SQC03,38.2365608,-6.6462278,0,0,2.11E-05
799,29SQC04,38.3267097,-6.6462083,0,0,3.21E-06
800,29SQC05,38.4161987,-6.6455746,0,0,9.29E-07
801,29SQC06,38.5054512,-6.6390839,0,0,2.36E-07
802,29SQC07,38.5940475,-6.6379538,0,0,2.75E-08
803,29SQC08,38.6840973,-6.636704,0,0,3.61E-09
804,29SQC09,38.7742462,-6.6328373,0,0,7.92E-10
805,29SQC10,37.9659348,-6.5409718,0,0,0.007476919
806,29SQC11,38.0597954,-6.5382409,0,0,0.005873278
807,29SQC12,38.1484985,-6.5364628,0,0,0.000796459
808,29SQC13,38.2364159,-6.5334554,0,0,0.000105251
809,29SQC14,38.3229866,-6.5318408,0,0,1.51E-05
810,29SQC15,38.4146309,-6.526011,0,0,2.38E-06
811,29SQC16,38.5035629,-6.5279608,0,0,5.51E-07
812,29SQC17,38.59058,-6.5239644,0,0,4.49E-08
813,29SQC18,38.6820641,-6.5182242,0,0,4.35E-09
814,29SQC19,38.7730713,-6.5178614,0,0,7.32E-10
815,29SQC20,37.9633141,-6.4278812,0,0,0.007489409
816,29SQC21,38.0551109,-6.4233146,0,0,0.011215011
817,29SQC22,38.1457558,-6.4194593,0,0,0.00332745
818,29SQC23,38.2343025,-6.4213386,0,0,0.000340047
819,29SQC24,38.3243484,-6.4143591,0,0,4.47E-05
820,29SQC25,38.4108009,-6.4136901,0,0,6.81E-06
821,29SQC26,38.4998512,-6.410491,0,0,9.70E-07
822,29SQC27,38.5916786,-6.4065337,0,0,7.28E-08
823,29SQC28,38.679348,-6.4055662,0,0,5.48E-09
824,29SQC29,38.7682228,-6.4010096,0,0,1.04E-09
825,29SQC30,37.9646034,-6.3115573,0,0,0.004758031
826,29SQC31,38.0512428,-6.3090711,0,0,0.009041726
827,29SQC32,38.1393242,-6.3086586,0,0,0.004104286
828,29SQC33,38.2318573,-6.300149,0,0,0.000686234
829,29SQC34,38.3218155,-6.301641,0,0,6.59E-05
830,29SQC35,38.4092751,-6.2997842,0,0,8.42E-06
831,29SQC36,38.497612,-6.2928743,0,0,1.45E-06
832,29SQC37,38.5880394,-6.2905402,0,0,1.69E-07
833,29SQC38,38.6785507,-6.2886143,0,0,1.72E-08
834,29SQC39,38.7659111,-6.2878923,0,0,3.06E-09
835,29SQC40,37.9578438,-6.1936398,0,0,0.001795648
836,29SQC41,38.0502129,-6.1970477,0,0,0.005259501
837,29SQC42,38.138958,-6.1901894,0,0,0.004143803
838,29SQC43,38.2273941,-6.1873326,0,0,0.000939764
839,29SQC44,38.3166847,-6.1855407,0,0,0.000138346
840,29SQC45,38.4084282,-6.1804438,0,0,2.26E-05
841,29SQC46,38.4980659,-6.1799197,0,0,3.25E-06
842,29SQC47,38.5840111,-6.1750336,0,0,4.95E-07
843,29SQC48,38.6733093,-6.1720233,0,0,6.01E-08
844,29SQC49,38.7668915,-6.1694837,0,0,1.10E-08
845,29SQC50,37.950531,-6.0629807,0,0,0.003115105
846,29SQC51,38.0444832,-6.0596929,0,0,0.001674411
847,29SQC52,38.1361427,-6.0566754,0,0,0.003690257
848,29SQC53,38.2245407,-6.0594311,0,0,0.001886208
849,29SQC54,38.3128624,-6.0553083,0,0,0.000244024
850,29SQC55,38.402626,-6.0526257,0,0,6.13E-05
851,29SQC56,38.4936333,-6.0531182,0,0,1.01E-05
852,29SQC57,38.583847,-6.0529776,0,0,1.84E-06
853,29SQC58,38.6709251,-6.0504527,0,0,1.82E-07
854,29SQC59,38.7594872,-6.0456185,0,0,3.20E-08
855,29SQD00,38.8657494,-6.6323652,0,0,2.22E-10
856,29SQD01,38.9551506,-6.6271067,0,0,1.91E-10
857,29SQD02,39.0442123,-6.6274586,0,0,3.21E-10
858,29SQD03,39.1386757,-6.6223755,0,0,4.54E-10
859,29SQD04,39.2293739,-6.6221318,0,0,6.08E-10
860,29SQD05,39.3163834,-6.6169848,0,0,4.83E-09
861,29SQD06,39.4093552,-6.6145754,0,0,5.34E-08
862,29SQD07,39.5013809,-6.6138849,0,0,1.23E-07
863,29SQD08,39.590992,-6.6117449,0,0,1.47E-07
864,29SQD09,39.6801605,-6.6056399,0,0,1.19E-07
865,29SQD10,38.8601799,-6.5160298,0,0,2.48E-10
866,29SQD11,38.9530029,-6.5147843,0,0,2.12E-10
867,29SQD12,39.0453529,-6.5069757,0,0,3.46E-10
868,29SQD13,39.1318054,-6.5068674,0,0,7.91E-10
869,29SQD14,39.2246742,-6.5058384,0,0,2.47E-09
870,29SQD15,39.3182335,-6.5008059,0,0,1.40E-08
871,29SQD16,39.4059372,-6.4976659,0,0,7.41E-08
872,29SQD17,39.4954567,-6.4965186,0,0,1.54E-07
873,29SQD18,39.5892868,-6.4928222,0,0,1.07E-07
874,29SQD19,39.6814384,-6.4907689,0,0,1.08E-07
875,29SQD20,38.8599281,-6.4004025,0,0,5.72E-10
876,29SQD21,38.949173,-6.3956161,0,0,3.25E-10
877,29SQD22,39.0402756,-6.3933434,0,0,5.07E-10
878,29SQD23,39.1315002,-6.3911433,0,0,1.54E-09
879,29SQD24,39.2203522,-6.3854828,0,0,6.13E-09
880,29SQD25,39.3127441,-6.3852034,0,0,2.38E-08
881,29SQD26,39.4047775,-6.3832388,0,0,1.21E-07
882,29SQD27,39.4937782,-6.3762002,0,0,2.37E-07
883,29SQD28,39.5841599,-6.3754964,0,0,1.54E-07
884,29SQD29,39.6768608,-6.3715701,0,0,8.52E-08
885,29SQD30,38.8572578,-6.281786,0,0,8.88E-10
